t_capture_s,n_markers_valid,pose_valid,pos_err_mm,rot_err_deg,true_yaw_deg,est_yaw_deg
16.766666666666037,3,True,7.449895170074046,2.8616106132033003,-2.3980704589992263,-2.5343424395530842
16.770833333332703,3,True,0.29320233103781146,0.11233266794572185,-2.401715330680784,-2.4198718253390537
16.77499999999937,3,True,0.04773938870845796,0.03090130327414966,-2.405002928297455,-2.393113009577733
16.779166666666036,3,True,0.07054788313643302,0.024698159761932834,-2.408173242620311,-2.4322981902032126
16.783333333332703,3,True,0.10084516256027082,0.039767588489488435,-2.411399396887292,-2.4097004586139583
16.78749999999937,3,True,0.16081328825116978,0.03987122151008017,-2.4148301658565154,-2.4136592137454187
16.791666666666035,3,True,0.10167892843928124,0.03059313137872561,-2.4183723907249024,-2.4088206545879536
16.795833333332702,3,True,0.1329030342945774,0.03715230462424165,-2.4218687758263315,-2.434938415069415
16.79999999999937,3,True,0.12533286132472043,0.021017559781098597,-2.4252513599671897,-2.442825229988396
16.804166666666035,4,True,0.10328348416444626,0.02487193186764218,-2.4303537314943515,-2.426555490562483
16.8083333333327,3,True,0.18065515220693923,0.034874246632532656,-2.4337153793137283,-2.4240663025607874
16.812499999999368,3,True,0.09576736360140457,0.02258549654037975,-2.43702107070296,-2.434423438128193
16.816666666666034,3,True,0.09356087464210142,0.04387165008282885,-2.440226992763224,-2.4395257690466914
16.8208333333327,3,True,0.14129517030991653,0.02692534046676522,-2.4434341924092777,-2.4576687581557493
16.824999999999367,3,True,0.0711336023499636,0.06204612701493645,-2.4468374609669827,-2.4460461561767564
16.829166666666033,3,True,0.3913676346312019,0.11505267825149444,-2.4502631374854715,-2.4371277543694916
16.8333333333327,3,True,0.0471855258770855,0.028547019155371858,-2.4534099148631134,-2.468321205091781
16.837499999999366,4,True,0.07093343497998732,0.07452278073083482,-2.456540116397325,-2.4520772038656986
16.841666666666033,3,True,0.16668814796140496,0.0584618944546405,-2.459676489610037,-2.4714913810528354
16.8458333333327,3,True,0.11569760696541838,0.06835228751365853,-2.463011859074843,-2.450901422450201
16.849999999999365,3,True,0.06065047830485238,0.033859815521354995,-2.466371894603288,-2.4854201202440813
16.854166666666032,3,True,0.10936023654811249,0.08058868230126176,-2.470989318326406,-2.4919322068365504
16.8583333333327,3,True,0.1506516986390501,0.026286659089418164,-2.474059942926147,-2.4856113215002362
16.862499999999365,3,True,0.10286451739686242,0.06832350479257848,-2.4772117737326402,-2.468771780502751
16.86666666666603,3,True,0.2071807555618956,0.025295344737057125,-2.480573428384173,-2.478263765257244
16.870833333332698,3,True,0.16637276097047268,0.08501983533350768,-2.483778859122815,-2.489067707309608
16.874999999999364,3,True,0.12767058862394012,0.031197561393947228,-2.4869945911779925,-2.476696193260871
16.87916666666603,3,True,0.017805077060167155,0.015644567316074845,-2.490028616685447,-2.488442363111983
16.883333333332697,3,True,0.12469238521397585,0.06422079551232383,-2.493106765181724,-2.4962538114446704
16.887499999999363,3,True,0.02743010872091334,0.014409512461832755,-2.496372394792305,-2.48658198758943
16.89166666666603,3,True,0.136998058820016,0.04841903548872753,-2.4993991339488324,-2.5049149584328303
16.895833333332696,3,True,0.1482416432335823,0.022806849553159925,-2.5023255696107674,-2.4888459673517063
16.899999999999363,3,True,0.13829474674244435,0.04933214992927189,-2.5052557468127477,-2.511199927281565
16.90416666666603,3,True,0.24510208142133422,0.08896298545773187,-2.5098668413796426,-2.5138054762753446
16.908333333332696,3,True,0.045089906446250584,0.08152367448693983,-2.5131574438236983,-2.5038968939332924
16.912499999999362,3,True,0.1719603299806365,0.02311739362893,-2.5161892888464594,-2.5187909814605374
16.91666666666603,3,True,0.10259286660614404,0.02391191185933576,-2.519103811492726,-2.5125443696507888
16.920833333332695,3,True,0.08737687069019079,0.0449980119448373,-2.522007790056645,-2.5020979398155054
16.92499999999936,3,True,0.18408592681403446,0.04749825082223,-2.5250970848359744,-2.550581455250994
16.929166666666028,3,True,0.048291334687153055,0.062245190248894126,-2.528209645974724,-2.5121202224144197
16.933333333332694,3,True,0.1621755138062538,0.06984997069432435,-2.5312353896223545,-2.5473096790298415
16.93749999999936,3,True,0.06912112361397754,0.0834970669105814,-2.5341852460728784,-2.5680507493712557
16.941666666666027,3,True,0.12579473743803574,0.09878101212452185,-2.537026940954613,-2.561068177226443
16.945833333332693,3,True,0.14011226863014956,0.07832958876238873,-2.5400384949086603,-2.534606551321238
16.94999999999936,3,True,0.1899958474071158,0.049024764635809695,-2.5430714392690077,-2.5249686812471213
16.954166666666026,3,True,0.09018247459127324,0.05495765065630947,-2.5475003744492986,-2.5561547505949527
16.958333333332693,3,True,0.05762028686692636,0.03205559400581054,-2.5503828015679186,-2.561471069978666
16.96249999999936,3,True,0.041892676832957144,0.034365829087767856,-2.5532222480986597,-2.5702279208250114
16.966666666666026,3,True,0.10643452639157257,0.060420324680084354,-2.5562444238989945,-2.518293334296879
16.970833333332692,3,True,0.19900270200642756,0.09062090736872613,-2.5591178667275933,-2.5553019896131213
16.97499999999936,3,True,0.08284478781823075,0.11930074842159226,-2.5620060354553114,-2.5514440897399577
16.979166666666025,3,True,0.13701797130055285,0.057052178743465236,-2.564910119127374,-2.5576580324842224
16.98333333333269,3,True,0.13034378141496164,0.030379903887970787,-2.567703062248832,-2.559663105686383
16.987499999999358,3,True,0.21534486529767674,0.04286648051570933,-2.570665352798561,-2.5551227098664664
16.991666666666024,3,True,0.12583742918442614,0.015625905699262307,-2.5733950532477885,-2.5695989631862446
16.99583333333269,3,True,4.563036115649177,1.8269354520465206,-2.57602884882036,-2.0155794897742454
16.999999999999357,3,True,0.07247395926688703,0.07029178470652342,-2.578670925109086,-2.566840369993233
17.004166666666023,3,True,0.19275362641879523,0.03523894709900193,-2.5828557518688533,-2.5835969468655424
17.00833333333269,3,True,0.20245515979167528,0.08716156817326273,-2.5858704512627932,-2.574108257319253
17.012499999999356,4,True,0.2066779287545762,0.04215161426748555,-2.588631723778106,-2.583398338481232
17.016666666666023,3,True,0.15494753037140324,0.01072168605421611,-2.5912790196657487,-2.598716683524374
17.02083333333269,3,True,0.08930471121678102,0.06971470099433266,-2.593919338290784,-2.5944320891311072
17.024999999999356,3,True,0.034691809912126385,0.030799703981826573,-2.596746950824183,-2.5922269632362194
17.029166666666022,3,True,0.24287428840459047,0.04415698530127306,-2.5997247512200383,-2.586389044379604
17.03333333333269,3,True,0.15165382875419284,0.049830595560614664,-2.6024456016088844,-2.6010065789210106
17.037499999999355,3,True,0.14744674857890785,0.0505698996187927,-2.6050497705463567,-2.6068004560421727
17.04166666666602,3,True,0.060079952934543275,0.041606000603122466,-2.607645076073946,-2.5838737800829144
17.045833333332688,3,True,0.04675353450349405,0.08255150590135156,-2.610427117466098,-2.628321229230317
17.049999999999354,3,True,0.09165908991719675,0.03103174976733314,-2.613359274071182,-2.604132496625487
17.05416666666602,3,True,0.09328501779901041,0.029991388146755373,-2.617315898535601,-2.62843633026847
17.058333333332687,3,True,0.18771610193544822,0.0850622747045826,-2.6198657467452,-2.6347707595687986
17.062499999999353,3,True,0.10317772495622353,0.04728642690004376,-2.622483201458724,-2.6290252383977264
17.06666666666602,3,True,0.10628146223091782,0.02121170886605868,-2.6253065191749605,-2.6421050516990077
17.070833333332686,3,True,0.15912822961092812,0.0752475150585998,-2.6281210128385997,-2.599062240801831
17.074999999999353,3,True,0.15929158817765465,0.029079944970252184,-2.630651048868396,-2.614547644237831
17.07916666666602,3,True,0.08164274692201758,0.015311322934126643,-2.6331549683342423,-2.618564774644903
17.083333333332686,3,True,0.17040408786564115,0.08649016306378678,-2.6357267227104213,-2.6232486996375717
